x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,non_pipo_ba,site,forest,elev,rep,crs
-65748.79335750431,97688.4138665805,23,0,13,10,2.6084222286519676,1.836952818890205,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97668.4138665805,24,8,22,2,4.914927175795013,0.3989980609674383,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97668.4138665805,27,4,17,10,2.312976440334746,1.2407174014452491,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97668.4138665805,31,1,19,12,3.921240161530365,3.4975159445917274,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97668.4138665805,29,2,23,6,4.62949312653937,0.9335435385268054,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97668.4138665805,16,0,10,6,1.8072893046998955,0.6717722539144548,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97668.4138665805,34,0,20,14,4.866758090882366,2.1114204481643317,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97668.4138665805,33,0,13,20,2.6491861172203297,5.34132315133308,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97668.4138665805,28,0,19,9,3.601019090738709,2.607321218794742,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97668.4138665805,22,8,11,11,3.987936223309759,2.7856843065271852,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97668.4138665805,19,0,5,14,0.8890596733297795,1.9736394040080607,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97668.4138665805,25,0,9,16,0.9531128431736453,2.092116016398305,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97668.4138665805,24,7,13,11,3.849387291091093,1.817539953761707,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97668.4138665805,25,0,12,13,1.4849316970768784,2.07135383393769,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97668.4138665805,28,3,12,16,3.9991659011724408,4.671435674008597,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97668.4138665805,27,1,15,12,3.3731520429908435,3.330140874645415,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97668.4138665805,24,0,18,6,1.591478631430663,0.8952557731616676,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97668.4138665805,26,0,7,19,0.414095372087063,1.5625980232011392,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97668.4138665805,33,0,12,21,1.7768574649478923,3.9593534774749397,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97668.4138665805,25,0,10,15,1.6051421570634548,2.7863070081490924,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97668.4138665805,28,0,8,20,2.229621686269852,4.8833914449117115,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97668.4138665805,26,0,9,17,2.9848698008863344,6.484214922497075,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97668.4138665805,29,0,11,18,3.2094915281319856,5.7486565525727755,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97668.4138665805,27,0,9,18,1.6825445292004684,4.070057070851764,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97668.4138665805,23,0,7,16,1.3213214223696566,2.952606240526193,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97668.4138665805,27,0,12,15,1.6932660954287755,2.625814879471011,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97668.4138665805,34,0,12,22,1.8297884169784209,3.870128200058414,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97668.4138665805,37,0,15,22,2.9362764549385565,3.9867607766928876,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97648.4138665805,28,2,19,9,5.213622539220706,1.8342252806401684,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97648.4138665805,36,3,14,22,4.6220922356834855,5.696027358088605,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97648.4138665805,28,0,23,5,4.943213292267972,1.139666152712664,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97648.4138665805,25,1,19,6,4.386116817256949,0.5557487102904339,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97648.4138665805,29,1,22,7,5.137550291451563,0.9451766542374993,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97648.4138665805,16,2,12,4,3.0231062073031474,0.5536477216050845,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97648.4138665805,26,3,10,16,2.248166743300044,3.2630349109601875,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97648.4138665805,26,0,18,8,3.1813087457348024,1.943560286572059,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97648.4138665805,14,0,7,7,1.9956352365657277,0.6032268751607532,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97648.4138665805,20,4,16,4,5.447774180252363,0.6006146837219738,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97648.4138665805,20,0,14,6,2.8192147940687455,1.4078054657476993,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97648.4138665805,27,3,18,9,5.885339693661734,1.932443612552968,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97648.4138665805,21,1,14,7,3.1617426338851584,1.3348263298431735,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97648.4138665805,30,0,14,16,2.178011206755078,2.10572385544892,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97648.4138665805,18,1,9,9,0.8396868254766869,1.412481964970914,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97648.4138665805,34,0,11,23,1.1763129169633106,2.3581544289530996,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97648.4138665805,31,0,9,22,1.270378658182467,3.4436410365168633,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97648.4138665805,29,0,7,22,1.507060605283368,4.02119368343426,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97648.4138665805,30,0,5,25,0.9437793521004705,5.114428217958858,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97648.4138665805,18,0,11,7,2.549683419703107,1.328334546920969,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97648.4138665805,24,0,14,10,2.7729066416902626,0.824880754823328,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97648.4138665805,20,0,6,14,2.407311481837964,2.878907046301493,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97648.4138665805,22,1,8,14,1.6738700899040109,0.6748235304939765,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97648.4138665805,25,0,11,14,2.022040751326541,3.107925512821459,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97648.4138665805,30,0,14,16,3.7100563363094143,3.2089982024673507,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97648.4138665805,27,0,8,19,1.6168388429718763,3.222923333068556,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97648.4138665805,33,0,6,27,1.068404571516192,4.949794770917791,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97628.4138665805,27,3,14,13,4.169984614765528,2.3070619095108547,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97628.4138665805,39,0,18,21,4.056938299793007,8.4646056387316,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97628.4138665805,28,0,17,11,3.573524353015261,2.044293974680399,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97628.4138665805,27,0,23,4,3.7935195284426677,0.54832804904003285,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97628.4138665805,33,2,18,15,2.7822713861785524,1.6550810536469038,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97628.4138665805,16,0,8,8,1.0174010258092965,1.1708778739023629,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97628.4138665805,30,0,14,16,2.0072501119068296,2.7503732283802558,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97628.4138665805,15,2,11,4,2.9876936344922482,0.9257990026651378,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97628.4138665805,21,2,17,4,3.3911275441498936,0.6125457109262538,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97628.4138665805,17,0,13,4,2.7797147161490785,0.3394432953171157,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97628.4138665805,17,0,15,2,3.289523193579068,0.29987442724734775,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97628.4138665805,16,3,11,5,4.560894465901016,1.6008814098924997,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97628.4138665805,27,1,11,16,2.537387479061151,2.9280185404921424,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97628.4138665805,23,0,11,12,1.8992581165546025,1.9897052531143704,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97628.4138665805,25,0,4,21,0.32733508833746,1.9256190022171313,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97628.4138665805,27,0,12,15,1.581191990242661,2.4208752152410744,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97628.4138665805,28,0,17,11,4.519535749917247,2.568696877814215,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97628.4138665805,35,0,6,29,0.8554994233631241,5.108366368659443,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97628.4138665805,31,0,5,26,0.6983911992849481,3.6489626610484462,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97628.4138665805,29,1,8,21,2.453893865924403,4.708653689414648,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97628.4138665805,22,0,10,12,1.7471166714083624,3.0165041486485955,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97628.4138665805,26,0,1,25,0.4416879563664187,5.088993863667742,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97628.4138665805,31,0,12,19,2.818484680716731,3.5644111815019404,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97628.4138665805,32,0,20,12,6.659918847651163,1.7925967440153974,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97628.4138665805,27,0,12,15,3.2855819475011363,3.284294692315669,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97628.4138665805,21,0,11,10,2.1934661541392235,2.407977949531954,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97628.4138665805,25,0,13,12,2.361763473309923,2.3577291547757935,eldo_3k_1,eldo,3k,1,3310
-45934.89357652984,58489.161169330444,7,0,3,4,0.4375257908125438,0.3236228596598749,eldo_3k_2,eldo,3k,2,3310
-45914.89357652984,58489.161169330444,25,0,14,11,1.7619445590116043,0.7965701448349722,eldo_3k_2,eldo,3k,2,3310
-45894.89357652984,58489.161169330444,21,0,14,7,1.5122021953036238,0.6254104464660447,eldo_3k_2,eldo,3k,2,3310
-45874.89357652984,58489.161169330444,17,0,10,7,0.5413020824820196,0.16816720784212202,eldo_3k_2,eldo,3k,2,3310
-45854.89357652984,58489.161169330444,11,2,7,4,1.3153652999830219,0.3090196987574483,eldo_3k_2,eldo,3k,2,3310
-45834.89357652984,58489.161169330444,2,1,1,1,0.05889032177326122,0.05423274195441207,eldo_3k_2,eldo,3k,2,3310
-45814.89357652984,58489.161169330444,9,9,3,6,0.9988621429262414,0.24165829324955443,eldo_3k_2,eldo,3k,2,3310
-45794.89357652984,58489.161169330444,0,1,0,0,0.10720813823605929,0,eldo_3k_2,eldo,3k,2,3310
-45774.89357652984,58489.161169330444,2,5,0,2,0.09590650123258687,0.13744319335942418,eldo_3k_2,eldo,3k,2,3310
-45754.89357652984,58489.161169330444,8,0,5,3,0.44194659727070407,0.16555840810773764,eldo_3k_2,eldo,3k,2,3310
-45734.89357652984,58489.161169330444,11,0,6,5,1.2882225937923564,0.4389429173456416,eldo_3k_2,eldo,3k,2,3310
-45714.89357652984,58489.161169330444,6,0,4,2,0.5240067069764314,0.09382645402175191,eldo_3k_2,eldo,3k,2,3310
-45694.89357652984,58489.161169330444,15,0,9,6,2.3349019582824355,0.9185848962338453,eldo_3k_2,eldo,3k,2,3310
-45674.89357652984,58489.161169330444,17,0,10,7,2.6450896889040387,1.4379470083259154,eldo_3k_2,eldo,3k,2,3310
-45654.89357652984,58489.161169330444,25,0,5,20,1.2129004829873444,2.5487366091649655,eldo_3k_2,eldo,3k,2,3310
-45634.89357652984,58489.161169330444,19,0,9,10,2.4392994080266073,1.5951220990765045,eldo_3k_2,eldo,3k,2,3310
-45614.89357652984,58489.161169330444,22,0,11,11,3.196354225900524,1.6474840172934382,eldo_3k_2,eldo,3k,2,3310
-45594.89357652984,58489.161169330444,15,0,10,5,3.7231120064562426,1.2786722191905717,eldo_3k_2,eldo,3k,2,3310
-45574.89357652984,58489.161169330444,18,0,6,12,1.7108496982996257,2.0313563472757195,eldo_3k_2,eldo,3k,2,3310
-45554.89357652984,58489.161169330444,18,0,12,6,2.2501878623668143,0.8467133776036405,eldo_3k_2,eldo,3k,2,3310
-45534.89357652984,58489.161169330444,15,0,7,8,1.508730097784987,1.2233991572874383,eldo_3k_2,eldo,3k,2,3310
-45514.89357652984,58489.161169330444,22,0,15,7,4.8506315309713,1.096236606157715,eldo_3k_2,eldo,3k,2,3310
-45494.89357652984,58489.161169330444,23,0,15,8,5.379886059413241,1.498656549282886,eldo_3k_2,eldo,3k,2,3310
-45474.89357652984,58489.161169330444,25,0,9,16,2.579969229866086,2.72172320037753,eldo_3k_2,eldo,3k,2,3310
-45454.89357652984,58489.161169330444,19,0,8,11,1.391423336196167,1.369395825135501,eldo_3k_2,eldo,3k,2,3310
-45934.89357652984,58469.161169330444,11,0,4,7,0.2632022015049555,0.4889150965631327,eldo_3k_2,eldo,3k,2,3310
-45914.89357652984,58469.161169330444,20,0,15,5,1.936311997845501,0.4657664947780094,eldo_3k_2,eldo,3k,2,3310
-45894.89357652984,58469.161169330444,15,2,11,4,1.3289508042743,0.14388031805165732,eldo_3k_2,eldo,3k,2,3310
-45874.89357652984,58469.161169330444,8,0,2,6,0.16367495446097874,0.43862409071279856,eldo_3k_2,eldo,3k,2,3310
-45854.89357652984,58469.161169330444,10,0,8,2,0.9984784361282797,0.11422779886022864,eldo_3k_2,eldo,3k,2,3310
-45834.89357652984,58469.161169330444,13,2,6,7,0.528764861684615,0.17884598653954542,eldo_3k_2,eldo,3k,2,3310
-45814.89357652984,58469.161169330444,4,8,3,1,1.6950621338018728,0.1636539295951016,eldo_3k_2,eldo,3k,2,3310
-45794.89357652984,58469.161169330444,0,1,0,0,0.14683328676896742,0,eldo_3k_2,eldo,3k,2,3310
-45774.89357652984,58469.161169330444,7,1,4,3,0.7056495144363525,0.11259477592083124,eldo_3k_2,eldo,3k,2,3310
-45754.89357652984,58469.161169330444,12,0,7,5,0.6867235542105659,0.36482972475603853,eldo_3k_2,eldo,3k,2,3310
-45734.89357652984,58469.161169330444,7,3,4,3,1.4516443535773764,0.5537060577208552,eldo_3k_2,eldo,3k,2,3310
-45714.89357652984,58469.161169330444,3,0,0,3,0,0.22291298830550949,eldo_3k_2,eldo,3k,2,3310
-45694.89357652984,58469.161169330444,16,0,8,8,2.8502937244930937,2.4770694976526944,eldo_3k_2,eldo,3k,2,3310
-45674.89357652984,58469.161169330444,15,0,9,6,2.4761437681248397,1.3155571500475367,eldo_3k_2,eldo,3k,2,3310
-45654.89357652984,58469.161169330444,15,0,8,7,1.616767519002239,0.7512450958781183,eldo_3k_2,eldo,3k,2,3310
-45634.89357652984,58469.161169330444,18,0,12,6,3.709421584836365,1.1050042449162505,eldo_3k_2,eldo,3k,2,3310
-45614.89357652984,58469.161169330444,18,0,7,11,1.9505495945418874,1.9398830092767922,eldo_3k_2,eldo,3k,2,3310
-45594.89357652984,58469.161169330444,20,0,12,8,3.7292854373163533,0.8124629428807183,eldo_3k_2,eldo,3k,2,3310
-45574.89357652984,58469.161169330444,16,1,8,8,2.6228624252613955,1.3392132597638868,eldo_3k_2,eldo,3k,2,3310
-45554.89357652984,58469.161169330444,17,4,6,11,2.170840671473437,2.415476489846944,eldo_3k_2,eldo,3k,2,3310
-45534.89357652984,58469.161169330444,18,1,11,7,2.720447343129152,1.4373481189704516,eldo_3k_2,eldo,3k,2,3310
-45514.89357652984,58469.161169330444,13,0,8,5,1.5525504751194508,0.35043589802421926,eldo_3k_2,eldo,3k,2,3310
-45494.89357652984,58469.161169330444,12,1,8,4,2.0434647329648667,0.5777831867852147,eldo_3k_2,eldo,3k,2,3310
-45474.89357652984,58469.161169330444,14,0,9,5,2.0710887358232166,0.875214985988161,eldo_3k_2,eldo,3k,2,3310
-45454.89357652984,58469.161169330444,24,0,14,10,3.3619747710683803,1.5225473418392674,eldo_3k_2,eldo,3k,2,3310
-45934.89357652984,58449.161169330444,23,1,15,8,2.675834902782019,1.043823708650805,eldo_3k_2,eldo,3k,2,3310
-45914.89357652984,58449.161169330444,19,0,10,9,1.1595099579060035,0.700283654324484,eldo_3k_2,eldo,3k,2,3310
-45894.89357652984,58449.161169330444,24,0,14,10,1.740233780514865,0.936237531003635,eldo_3k_2,eldo,3k,2,3310
-45874.89357652984,58449.161169330444,23,1,17,6,0.656378735861402,0.21145140793787148,eldo_3k_2,eldo,3k,2,3310
-45854.89357652984,58449.161169330444,7,4,5,2,0.35741692862699453,0.010685371879079203,eldo_3k_2,eldo,3k,2,3310
-45834.89357652984,58449.161169330444,2,4,1,1,0.12828564621698194,0.002433641687627334,eldo_3k_2,eldo,3k,2,3310
-45814.89357652984,58449.161169330444,10,0,5,5,0.804885310638005,0.3605900232705436,eldo_3k_2,eldo,3k,2,3310
-45794.89357652984,58449.161169330444,8,0,5,3,0.74422860070566,0.141230515018193,eldo_3k_2,eldo,3k,2,3310
-45774.89357652984,58449.161169330444,12,0,8,4,1.327453422342831,0.453423767282441,eldo_3k_2,eldo,3k,2,3310
-45754.89357652984,58449.161169330444,7,0,2,5,0.22310499216680024,0.5262764063435,eldo_3k_2,eldo,3k,2,3310
-45734.89357652984,58449.161169330444,10,3,1,9,0.7287254486385815,1.9860334747936212,eldo_3k_2,eldo,3k,2,3310
-45714.89357652984,58449.161169330444,6,0,3,3,0.6158476126676119,0.648770266542048,eldo_3k_2,eldo,3k,2,3310
-45694.89357652984,58449.161169330444,8,0,3,5,1.0982465049075023,0.974463094769162,eldo_3k_2,eldo,3k,2,3310
-45674.89357652984,58449.161169330444,15,0,7,8,1.2239627480105444,0.9185455966249824,eldo_3k_2,eldo,3k,2,3310
-45654.89357652984,58449.161169330444,17,0,8,9,1.9843809149510097,1.924302801042855,eldo_3k_2,eldo,3k,2,3310
-45634.89357652984,58449.161169330444,11,0,6,5,2.4121410583057146,0.4423569148329805,eldo_3k_2,eldo,3k,2,3310
-45614.89357652984,58449.161169330444,11,0,3,8,0.63013862256505,1.0337121075935347,eldo_3k_2,eldo,3k,2,3310
-45594.89357652984,58449.161169330444,17,0,6,11,1.2339259009004946,2.4512071621914764,eldo_3k_2,eldo,3k,2,3310
-45574.89357652984,58449.161169330444,13,0,6,7,1.1331323346521056,0.8993239488381459,eldo_3k_2,eldo,3k,2,3310
-45554.89357652984,58449.161169330444,20,1,8,12,1.1075953692346021,1.4668945940958475,eldo_3k_2,eldo,3k,2,3310
-45534.89357652984,58449.161169330444,18,3,4,14,1.9031996589794293,2.1336058442787174,eldo_3k_2,eldo,3k,2,3310
-45514.89357652984,58449.161169330444,20,1,13,7,3.4755132493482903,1.449296298319936,eldo_3k_2,eldo,3k,2,3310
-45494.89357652984,58449.161169330444,7,0,2,5,0.51638409278314,0.4919494092290978,eldo_3k_2,eldo,3k,2,3310
-45474.89357652984,58449.161169330444,23,0,12,11,3.8875233213609492,2.5630350891789284,eldo_3k_2,eldo,3k,2,3310
-45454.89357652984,58449.161169330444,22,0,5,17,1.596403949461932,2.8032265442552777,eldo_3k_2,eldo,3k,2,3310
-45934.89357652984,58429.161169330444,21,1,8,13,1.3435485394440438,1.5317057003664452,eldo_3k_2,eldo,3k,2,3310
-45914.89357652984,58429.161169330444,24,0,11,13,0.8827160452990559,0.7056289749357311,eldo_3k_2,eldo,3k,2,3310
-45894.89357652984,58429.161169330444,20,0,13,7,2.6111123420485653,0.5737018216562086,eldo_3k_2,eldo,3k,2,3310
-45874.89357652984,58429.161169330444,31,0,11,20,1.0036047921516111,1.2733917299049597,eldo_3k_2,eldo,3k,2,3310
-45854.89357652984,58429.161169330444,1,3,0,1,0.1992479540023144,0.005366110715720304,eldo_3k_2,eldo,3k,2,3310
-45834.89357652984,58429.161169330444,0,5,0,0,0.3153811948708589,0,eldo_3k_2,eldo,3k,2,3310
-45814.89357652984,58429.161169330444,8,0,5,3,1.0339811037591582,0.1936378707288686,eldo_3k_2,eldo,3k,2,3310
-45794.89357652984,58429.161169330444,15,0,10,5,1.9692513997022618,0.883540393097973,eldo_3k_2,eldo,3k,2,3310
-45774.89357652984,58429.161169330444,15,3,12,3,3.3146784244649234,0.6583355072641038,eldo_3k_2,eldo,3k,2,3310
-45754.89357652984,58429.161169330444,23,0,13,10,1.83871187236528,1.3463713700352604,eldo_3k_2,eldo,3k,2,3310
-45734.89357652984,58429.161169330444,7,0,3,4,0.7288587398440358,0.874957001844276,eldo_3k_2,eldo,3k,2,3310
-45714.89357652984,58429.161169330444,9,0,5,4,1.6603130602095246,0.7225904725152992,eldo_3k_2,eldo,3k,2,3310
-45694.89357652984,58429.161169330444,10,0,1,9,0.14382056198114893,0.47322033257955165,eldo_3k_2,eldo,3k,2,3310
-45674.89357652984,58429.161169330444,14,0,10,4,1.252360504403741,0.3928846910584049,eldo_3k_2,eldo,3k,2,3310
-45654.89357652984,58429.161169330444,18,0,9,9,2.210016488413327,1.8824704371646226,eldo_3k_2,eldo,3k,2,3310
-45634.89357652984,58429.161169330444,13,0,5,8,1.2757412403512873,1.4515301103862013,eldo_3k_2,eldo,3k,2,3310
-45614.89357652984,58429.161169330444,5,0,2,3,0.44760637655509466,0.685473260044633,eldo_3k_2,eldo,3k,2,3310
-45594.89357652984,58429.161169330444,14,2,8,6,3.08411764432785,1.876607189172475,eldo_3k_2,eldo,3k,2,3310
-45574.89357652984,58429.161169330444,8,1,3,5,0.42410123659243515,0.34167983369977467,eldo_3k_2,eldo,3k,2,3310
-45554.89357652984,58429.161169330444,14,0,1,13,0.2984705433061089,2.0516375828694553,eldo_3k_2,eldo,3k,2,3310
-45534.89357652984,58429.161169330444,12,0,3,9,0.9780192796803472,1.2963631907429962,eldo_3k_2,eldo,3k,2,3310
-45514.89357652984,58429.161169330444,17,0,10,7,3.4348747380934452,1.7705693522523869,eldo_3k_2,eldo,3k,2,3310
-45494.89357652984,58429.161169330444,13,1,6,7,2.9078331997722855,2.058439994355384,eldo_3k_2,eldo,3k,2,3310
-45474.89357652984,58429.161169330444,17,0,6,11,1.0386055737958217,1.7675212785961771,eldo_3k_2,eldo,3k,2,3310
-45454.89357652984,58429.161169330444,13,0,4,9,1.2710687361295236,1.1933859374660105,eldo_3k_2,eldo,3k,2,3310
-45934.89357652984,58409.161169330444,23,0,12,11,2.2816563028759753,1.7590298799044373,eldo_3k_2,eldo,3k,2,3310
-45914.89357652984,58409.161169330444,20,0,10,10,1.7835407424503489,0.6733010288284907,eldo_3k_2,eldo,3k,2,3310
-45894.89357652984,58409.161169330444,18,1,11,7,1.470157644963891,0.4481494691492438,eldo_3k_2,eldo,3k,2,3310
-45874.89357652984,58409.161169330444,5,1,3,2,0.6678479397061918,0.1953306200996475,eldo_3k_2,eldo,3k,2,3310
-45854.89357652984,58409.161169330444,4,10,3,1,1.420747339021913,0.13383312757075277,eldo_3k_2,eldo,3k,2,3310
-45834.89357652984,58409.161169330444,7,2,5,2,1.0308633405829615,0.16370101344182442,eldo_3k_2,eldo,3k,2,3310
-45814.89357652984,58409.161169330444,20,0,11,9,2.6273997173693777,2.0388138069269917,eldo_3k_2,eldo,3k,2,3310
-45794.89357652984,58409.161169330444,17,0,10,7,1.5645827656907927,0.5813311065393246,eldo_3k_2,eldo,3k,2,3310
-45774.89357652984,58409.161169330444,9,0,5,4,0.48298514467412207,0.16858708653727658,eldo_3k_2,eldo,3k,2,3310
-45754.89357652984,58409.161169330444,11,1,4,7,0.3730044702266211,0.1269238890524763,eldo_3k_2,eldo,3k,2,3310
-45734.89357652984,58409.161169330444,5,0,2,3,0.13406276701783162,0.2419216104884654,eldo_3k_2,eldo,3k,2,3310
-45714.89357652984,58409.161169330444,12,0,7,5,1.6721246878927498,0.5929891655895168,eldo_3k_2,eldo,3k,2,3310
